City,Country,State Province,Latitude (generated),Longitude (generated)
Mittegroßefehn,DE,NI,,
Merzen,DE,NI,,
Meppen,DE,NI,52.6899,7.2912
Menslage,DE,NI,,
Melle,DE,NI,52.2014,8.3386
Meinersen,DE,NI,,
Meine,DE,NI,,
Meerbeck,DE,NI,,
Martfeld,DE,NI,,
Marschacht,DE,NI,,
Marklohe,DE,NI,,
Marienstein,DE,NI,,
Lutter am Barenberge,DE,NI,,
Lüneburg,DE,NI,53.2476,10.4141
Luhden,DE,NI,,
Lüchow,DE,NI,,
Loxstedt,DE,NI,53.4734,8.6527
Lorup,DE,NI,,
Löningen,DE,NI,,
Lohne (Oldenburg),DE,NI,,
Lohne,DE,NI,52.6647,8.2293
Lingen,DE,NI,52.5216,7.3159
Lindhorst,DE,NI,,
Lindern (Oldenburg),DE,NI,,
Lilienthal,DE,NI,53.1416,8.908
Liebenburg,DE,NI,,
Liebenau,DE,NI,,
Lengerich,DE,NI,,
Lengede,DE,NI,,
Lemwerder,DE,NI,,
Lemgow,DE,NI,,
Lemförde,DE,NI,,
Lehrte,DE,NI,52.3829,9.9748
Lehre,DE,NI,,
Leezdorf,DE,NI,,
Leese,DE,NI,,
Leer,DE,NI,53.2152,7.4321
Lauenförde,DE,NI,,
Lauenau,DE,NI,,
Lathen,DE,NI,,
Lastrup,DE,NI,,
Langwedel,DE,NI,,
Langlingen,DE,NI,,
Langeoog,DE,NI,,
Langenhagen,DE,NI,52.4407,9.7396
Langelsheim,DE,NI,,
Landkreis Vechta,DE,NI,,
Landesbergen,DE,NI,,
Lahn,DE,NI,,
Lage,DE,NI,,
Lachendorf,DE,NI,,
Laatzen,DE,NI,52.3074,9.8144
Laar,DE,NI,,
Krummhörn Visquard,DE,NI,,
Krummhörn Greetsiel,DE,NI,,
Krummhörn,DE,NI,,
Kreiensen,DE,NI,,
Kranenburg,DE,NI,,
Königslutter am Elm,DE,NI,52.2501,10.8181
Kluse,DE,NI,,
Klein Schöppenstedt,DE,NI,,
Klein Berßen,DE,NI,,
Kirchlinteln,DE,NI,,
Katlenburg-Lindau,DE,NI,,
Kalefeld,DE,NI,,
Juist,DE,NI,,
Jork,DE,NI,,
Jever,DE,NI,,
Jesteburg,DE,NI,,
Jemgum,DE,NI,,
Jaderberg,DE,NI,,
Isernhagen,DE,NI,,
Isenbüttel,DE,NI,,
Ihlow,DE,NI,,
Ihlienworth,DE,NI,,
Hüven,DE,NI,,
Husum,DE,NI,,
Hude,DE,NI,53.1136,8.4566
Hoya,DE,NI,,
Hötzum,DE,NI,,
Horstedt,DE,NI,,
Horneburg,DE,NI,,
Hörden,DE,NI,,
Holzminden,DE,NI,51.8273,9.4503
Holtland,DE,NI,,
Höltinghausen,DE,NI,,
Hollnseth,DE,NI,,
Hollern-Twielenfleth,DE,NI,,
Hollenstedt,DE,NI,,
Holle,DE,NI,,
Holdorf,DE,NI,,
Hohenhameln,DE,NI,,
Hoheneggelsen,DE,NI,,
Höhbeck,DE,NI,,
Hodenhagen,DE,NI,,
Hitzacker,DE,NI,,
Himmelpforten,DE,NI,,
Hilter am Teutoburger Wald,DE,NI,,
Hillerse,DE,NI,,
Hilkenbrook,DE,NI,,
Hilgermissen,DE,NI,,
"Hildesheim, Stadt",DE,NI,,
Hildesheim,DE,NI,52.1509,9.9515
Hessisch Oldendorf,DE,NI,52.1684,9.2516
Hesel,DE,NI,,
Herzlake,DE,NI,,
Herzberg am Harz,DE,NI,,
Hermannsburg,DE,NI,,
Hepstedt,DE,NI,,
Hemmoor,DE,NI,,
Hemmingen,DE,NI,52.3255,9.7232
Helvesiek,DE,NI,,
Helpsen Kirchhorsten,DE,NI,,
Helpsen,DE,NI,,
Helmstedt,DE,NI,52.2246,11.0143
Heidehof,DE,NI,,
Heeslingen,DE,NI,,
Heede,DE,NI,,
Hattorf am Harz,DE,NI,,
Hattorf,DE,NI,,
Hatten,DE,NI,,
Haste,DE,NI,,
Haßbergen,DE,NI,,
Haselünne,DE,NI,,
Hasbergen,DE,NI,,
Harsum,DE,NI,,
Harsefeld,DE,NI,,
Harkebrügge,DE,NI,,
Haren,DE,NI,52.79,7.245
Hanstedt,DE,NI,,
Hannoversch Münden,DE,NI,51.4147,9.6495
Hannover,DE,NI,52.3723,9.7382
Hankensbüttel,DE,NI,,
Handeloh,DE,NI,,
Hameln,DE,NI,52.1007,9.3574
Hambühren,DE,NI,,
Hagermarsch,DE,NI,,
Hagen im Bremischen,DE,NI,,
Hagen am Teutoburger Wald,DE,NI,,
Gyhum,DE,NI,,
Grünenplan,DE,NI,,
Großheide,DE,NI,,
Großenkneten,DE,NI,,
Groß Mackenstedt,DE,NI,,
Groß Ippener,DE,NI,,
Groß Gleidingen,DE,NI,,
Gronau (Leine),DE,NI,,
Grasleben,DE,NI,,
Grasberg,DE,NI,,
Grafhorst,DE,NI,,
Göttingen,DE,NI,51.5312,9.9381
Goslar Jerstedt,DE,NI,,
Goslar Hahnenklee-Bockswiese,DE,NI,,
Goslar,DE,NI,51.9068,10.432
Goldenstedt,DE,NI,,
Gnarrenburg,DE,NI,,
Glandorf,DE,NI,,
Gilten,DE,NI,,
Gifhorn,DE,NI,52.4817,10.547
Giesen,DE,NI,,
Gielde,DE,NI,,
Gieboldehausen,DE,NI,,
Gevensleben,DE,NI,,
Gersten,DE,NI,,
Georgsmarienhütte,DE,NI,52.2062,8.0646
Gehrden,DE,NI,,
Geestland,DE,NI,,
Geeste,DE,NI,,
Garstedt,DE,NI,,
Garrel,DE,NI,,
Garlstedt,DE,NI,,
Garbsen,DE,NI,52.4205,9.5986
Ganderkesee,DE,NI,53.036,8.5452
Fürstenau,DE,NI,,
Fuhrberg,DE,NI,,
Friesoythe,DE,NI,53.0207,7.8596
Friedland,DE,NI,,
Friedeburg,DE,NI,,
Fresenburg,DE,NI,,
Freren,DE,NI,,
Freden (Leine),DE,NI,,
Flechtorf,DE,NI,,
Fintel,DE,NI,,
Faßberg,DE,NI,,
Fallingbostel,DE,NI,,
Eystrup,DE,NI,,
Estorf,DE,NI,,
Essen (Oldenburg),DE,NI,,
Esens,DE,NI,,
Eschershausen,DE,NI,,
Eschen,DE,NI,,
Eschede,DE,NI,,
Erkerode,DE,NI,,
Emtinghausen,DE,NI,,
Emstek,DE,NI,,
Emsland,DE,NI,,
Emsbüren,DE,NI,,
Emmingen,DE,NI,,
Emmerthal,DE,NI,,
Emlichheim,DE,NI,,
Emden,DE,NI,53.3668,7.2057
Elze,DE,NI,,
Elsfleth,DE,NI,,
Elliehausen,DE,NI,,
Einbeck,DE,NI,51.8167,9.8654
Eime,DE,NI,,
Eicklingen,DE,NI,,
Ehra-Lessien,DE,NI,,
Egestorf,DE,NI,,
Edewecht,DE,NI,53.1227,7.9785
Edemissen,DE,NI,,
Ebstorf,DE,NI,,
Dünsen,DE,NI,,
Duderstadt,DE,NI,51.5133,10.2587
Drochtersen,DE,NI,,
Dreye,DE,NI,,
Dreilinden,DE,NI,,
Dransfeld,DE,NI,,
Drakenburg,DE,NI,,
Drage,DE,NI,,
Dörverden,DE,NI,,
Dörpen,DE,NI,,
Dohren,DE,NI,,
Dissen am Teutoburger Wald,DE,NI,,
Dissen,DE,NI,,
Dinklage,DE,NI,,
Diepholz,DE,NI,52.6094,8.3696
Diepenau,DE,NI,,
Diekholzen,DE,NI,,
Deutsch Evern,DE,NI,,
Dersum,DE,NI,,
Delmenhorst,DE,NI,53.047,8.6293
Delligsen,DE,NI,,
Deinste,DE,NI,,
Deensen,DE,NI,,
Dedelstorf,DE,NI,,
Dassel,DE,NI,,
Dannenberg (Elbe),DE,NI,,
Damme,DE,NI,52.5201,8.2004
Dahlenburg,DE,NI,,
Cuxhaven,DE,NI,53.8583,8.6978
Cremlingen,DE,NI,,
Coppenbrügge,DE,NI,,
Cloppenburg,DE,NI,52.8486,8.0471
Clausthal-Zellerfeld,DE,NI,51.8069,10.336
"Celle, Stadt",DE,NI,,
Celle,DE,NI,52.6251,10.0863
Carolinensiel,DE,NI,,
Cappeln (Oldenburg),DE,NI,,
Buxtehude,DE,NI,53.4772,9.7031
Butjadingen,DE,NI,,
Burgwedel,DE,NI,52.4919,9.8553
Burgdorf,DE,NI,52.4462,10.0055
Bunde,DE,NI,,
Bülkau,DE,NI,,
Bühren,DE,NI,,
Büddenstedt,DE,NI,,
Bückeburg,DE,NI,52.2608,9.0516
Buchholz in der Nordheide,DE,NI,53.3291,9.8813
Buchholz (Aller),DE,NI,,
Bruchhausen-Vilsen,DE,NI,,
Brome,DE,NI,,
Brockel,DE,NI,,
Brinkum,DE,NI,,
Brest,DE,NI,,
Bremervörde,DE,NI,53.4831,9.1581
Breddorf,DE,NI,,
Braunschweig,DE,NI,52.2654,10.5274
Braunlage,DE,NI,,
Bramstedt,DE,NI,,
Bramsche,DE,NI,52.4067,7.9794
Brake (Unterweser),DE,NI,,
Brackel,DE,NI,,
Bovenden,DE,NI,,
Bothel,DE,NI,,
Bösel,DE,NI,,
Borkum,DE,NI,,
Börger,DE,NI,,
Bookholzberg,DE,NI,,
Bomlitz,DE,NI,,
Bohmte,DE,NI,,
Boffzen,DE,NI,,
Bodenwerder,DE,NI,,
Bodenteich,DE,NI,,
Bodensee,DE,NI,,
Bodenfelde,DE,NI,,
Bockhorn,DE,NI,,
Bockenem,DE,NI,,
Blender,DE,NI,,
Bleckede,DE,NI,,
Bitter,DE,NI,,
Bissendorf,DE,NI,,
Bispingen,DE,NI,,
Binnen,DE,NI,,
Beverstedt,DE,NI,,
Bersenbrück,DE,NI,,
Berne,DE,NI,,
Berkhof,DE,NI,,
Bergen (Dumme),DE,NI,,
Bergen,DE,NI,,
Berge,DE,NI,,
Bentheim,DE,NI,,
Belm,DE,NI,,
Beim Kronsberg,DE,NI,,
Beckedorf,DE,NI,,
Bawinkel,DE,NI,,
Bassum,DE,NI,52.849,8.7267
Barum,DE,NI,,
Barßel,DE,NI,,
Barsinghausen,DE,NI,52.3015,9.4648
Barnstorf,DE,NI,,
Bargstedt,DE,NI,,
Barenburg,DE,NI,,
Bardowick,DE,NI,,
Baltrum,DE,NI,,
Bakum,DE,NI,,
Baden,DE,NI,,
Baddeckenstedt,DE,NI,,
Badbergen,DE,NI,,
Bad Zwischenahn,DE,NI,53.1831,8.0109
Bad Salzdetfurth,DE,NI,,
Bad Sachsa,DE,NI,,
Bad Rothenfelde,DE,NI,,
Bad Pyrmont,DE,NI,51.9811,9.2513
Bad Nenndorf,DE,NI,,
Bad Münder am Deister,DE,NI,52.1953,9.4645
Bad Lauterberg im Harz,DE,NI,,
Bad Lauterberg,DE,NI,,
Bad Laer,DE,NI,,
Bad Karlshafen,DE,NI,,
Bad Iburg,DE,NI,,
Bad Harzburg,DE,NI,51.8843,10.5593
Bad Grund (Harz),DE,NI,,
Bad Gandersheim,DE,NI,,
Bad Essen,DE,NI,52.3198,8.3375
Bad Eilsen,DE,NI,,
Bad Bevensen,DE,NI,,
Bad Bentheim,DE,NI,52.3024,7.1604
Aurich,DE,NI,53.4677,7.4801
Auetal,DE,NI,,
Aschendorf,DE,NI,,
Artlenburg,DE,NI,,
Appel,DE,NI,,
Apensen,DE,NI,,
Apen,DE,NI,,
Ankum,DE,NI,,
Amelinghausen,DE,NI,,
Algermissen,DE,NI,,
Alfhausen,DE,NI,,
Alfeld (Leine),DE,NI,,
Ahnsen,DE,NI,,
Ahlhorn,DE,NI,,
Ahlerstedt,DE,NI,,
Agathenburg,DE,NI,,
Aerzen,DE,NI,,
Adendorf,DE,NI,,
Adelheidsdorf,DE,NI,,
Achim,DE,NI,53.0116,9.0343
Zirkow,DE,MV,,
Zingst,DE,MV,,
Ziegendorf,DE,MV,,
Zarrentin,DE,MV,,
Wulkenzin,DE,MV,,
Wolgast,DE,MV,,
Wöbbelin,DE,MV,,
Wittenförden,DE,MV,,
Wittenburg,DE,MV,,
Wittenbeck,DE,MV,,
Wismar,DE,MV,53.8911,11.4662
Wiek,DE,MV,,
Wesenberg,DE,MV,,
Wendorf,DE,MV,,
Warnitz,DE,MV,,
Warnemünde,DE,MV,,
Warin,DE,MV,,
Waren (Müritz),DE,MV,,
Waren,DE,MV,53.5127,12.6887
Wamckow,DE,MV,,
Völschow,DE,MV,,
Vellahn,DE,MV,,
Valluhn,DE,MV,,
Usedom,DE,MV,,
Upahl,DE,MV,,
Ueckermünde,DE,MV,,
Trollenhagen,DE,MV,,
Trips,DE,MV,,
Tribsees,DE,MV,,
Trassenheide,DE,MV,,
Torgelow,DE,MV,,
Toddin,DE,MV,,
Teterow,DE,MV,,
Tessin,DE,MV,,
Strassen,DE,MV,,
Stralsund,DE,MV,54.3158,13.0916
Stralendorf,DE,MV,,
Stolpe,DE,MV,,
Sternberg,DE,MV,,
Stellshagen,DE,MV,,
Steinhagen,DE,MV,,
Stavenhagen,DE,MV,,
Spornitz,DE,MV,,
Spantekow,DE,MV,,
Selmsdorf,DE,MV,,
Sellin,DE,MV,,
Seeheilbad Graal-Müritz,DE,MV,,
Seebad Bansin,DE,MV,,
Schwerin,DE,MV,53.6259,11.4166
Schwarz,DE,MV,,
Schwaan,DE,MV,,
Schönberg,DE,MV,,
Satow,DE,MV,,
Saßnitz,DE,MV,,
Sanitz,DE,MV,,
Samtens,DE,MV,,
Rügen,DE,MV,,
Rövershagen,DE,MV,,
Rostock,DE,MV,54.0791,12.1322
Rosenow,DE,MV,,
Rom,DE,MV,,
Roggentin,DE,MV,,
Röbel/Müritz,DE,MV,,
Ribnitz-Damgarten,DE,MV,54.2437,12.4314
Rehna,DE,MV,,
Rechlin,DE,MV,,
Rankwitz,DE,MV,,
Raben Steinfeld,DE,MV,,
Putgarten,DE,MV,,
Putbus,DE,MV,,
Prohn,DE,MV,,
Poppendorf,DE,MV,,
Plau am See,DE,MV,,
Pinnow,DE,MV,,
Pasewalk,DE,MV,,
Parchim,DE,MV,53.4269,11.8543
Pampow,DE,MV,,
Ostseebad Zinnowitz,DE,MV,,
Ostseebad Wustrow,DE,MV,,
Ostseebad Prerow,DE,MV,,
Ostseebad Nienhagen,DE,MV,,
Ostseebad Kühlungsborn,DE,MV,,
Ostseebad Heiligendamm,DE,MV,,
Ostseebad Göhren,DE,MV,,
Ostseebad Dierhagen,DE,MV,,
Ostseebad Binz,DE,MV,,
Ostseebad Baabe,DE,MV,,
Ostseebad Ahrenshoop,DE,MV,,
Nienhagen,DE,MV,,
Niendorf,DE,MV,,
Neustrelitz,DE,MV,53.3639,13.061
Neustadt-Glewe,DE,MV,,
Neukloster,DE,MV,,
Neuhof,DE,MV,,
Neuenkirchen,DE,MV,,
Neubukow,DE,MV,,
Neubrandenburg,DE,MV,53.5584,13.2612
Neu Viecheln,DE,MV,,
Neu Kaliß,DE,MV,,
NA,DE,MV,,
Müritz,DE,MV,,
Mühlenbeck,DE,MV,,
Moltzow,DE,MV,,
Mölschow,DE,MV,,
Möllenhagen,DE,MV,,
Mirow,DE,MV,,
Marlow,DE,MV,,
Malchow,DE,MV,,
Malchin,DE,MV,,
Lützow,DE,MV,,
Lüttow-Valluhn,DE,MV,,
Lüttow,DE,MV,,
Lüssow,DE,MV,,
Ludwigslust,DE,MV,,
Lübz,DE,MV,,
Lübtheen,DE,MV,,
Lubmin,DE,MV,,
Lübesse,DE,MV,,
Loitz,DE,MV,,
Löcknitz,DE,MV,,
Löbnitz,DE,MV,,
Linow,DE,MV,,
Lambrechtshagen,DE,MV,,
Lalendorf,DE,MV,,
Laage,DE,MV,,
Kröpelin,DE,MV,,
Kritzkow,DE,MV,,
Kriesow,DE,MV,,
Krakow am See,DE,MV,,
Krakow,DE,MV,,
Krackow,DE,MV,,
Kraak,DE,MV,,
Koserow,DE,MV,,
Korswandt,DE,MV,,
Kölpinsee,DE,MV,,
Kogel,DE,MV,,
Koblentz,DE,MV,,
Klink,DE,MV,,
Klein Rogahn,DE,MV,,
Kessin,DE,MV,,
Kemnitz,DE,MV,,
Kavelstorf,DE,MV,,
Karstädt,DE,MV,,
Karlsburg,DE,MV,,
Kargow,DE,MV,,
Kalsow,DE,MV,,
Jarmen,DE,MV,,
Insel Hiddensee,DE,MV,,
Hohen Demzin,DE,MV,,
Heringsdorf,DE,MV,,
Hagenow,DE,MV,,
Güstrow,DE,MV,53.7968,12.1721
Güstow,DE,MV,,
Gülzow,DE,MV,,
Groß Schwaß,DE,MV,,
Groß Krankow,DE,MV,,
Groß Godems,DE,MV,,
Grimmen,DE,MV,,
Grevesmühlen,DE,MV,,
Greven,DE,MV,,
Greifswald,DE,MV,54.0973,13.3842
Grebs,DE,MV,,
Grabow,DE,MV,,
Goldberg,DE,MV,,
Göhren-Lebbin,DE,MV,,
Göhren,DE,MV,,
Gnoien,DE,MV,,
Glasin,DE,MV,,
Gallin-Kuppentin,DE,MV,,
Gallin,DE,MV,,
Gadebusch,DE,MV,,
Friedland,DE,MV,,
Ferdinandshof,DE,MV,,
Feldberger Seenlandschaft,DE,MV,,
Elmenhorst/Lichtenhagen,DE,MV,,
Eggesin,DE,MV,,
Dummerstorf,DE,MV,,
Ducherow,DE,MV,,
Dranske,DE,MV,,
Dragun,DE,MV,,
Dömitz,DE,MV,,
Dobbin-Linstow,DE,MV,,
Demmin,DE,MV,,
Dassow,DE,MV,,
Dargun,DE,MV,,
Dambeck,DE,MV,,
Crivitz,DE,MV,,
Carlow,DE,MV,,
Cammin,DE,MV,,
Bützow,DE,MV,,
Bütow,DE,MV,,
Burg Stargard,DE,MV,,
Brüsewitz,DE,MV,,
Broderstorf,DE,MV,,
Born,DE,MV,,
Boltenhagen,DE,MV,,
Boizenburg,DE,MV,,
Blankensee,DE,MV,,
Bergen,DE,MV,,
Benz,DE,MV,,
Bentwisch,DE,MV,,
Barth,DE,MV,,
Bartenshagen-Parkentin,DE,MV,,
Banzkow,DE,MV,,
Balow,DE,MV,,
Bad Sülze,DE,MV,,
Bad Kleinen,DE,MV,,
Bad Doberan,DE,MV,,
Anklam,DE,MV,,
Altkalen,DE,MV,,
Altentreptow,DE,MV,,
Alt Schwerin,DE,MV,,
Ahrenshagen-Daskow,DE,MV,,
Ahlbeck,DE,MV,,
Winterhude,DE,HH,,
Wilhelmsburg,DE,HH,,
Uhlenhorst,DE,HH,,
Stellingen,DE,HH,,
St. Pauli,DE,HH,,
Schnelsen,DE,HH,,
Sasel,DE,HH,,
Sankt Georg,DE,HH,,
Rotherbaum,DE,HH,,
Rahlstedt,DE,HH,,
NA,DE,HH,,
Moorfleet,DE,HH,,
Lurup,DE,HH,,
Lokstedt,DE,HH,,
Lohbrügge,DE,HH,,
Jenfeld,DE,HH,,
Hohenfelde,DE,HH,,
Hausbruch,DE,HH,,
Hamburg-Wandsbek,DE,HH,,
Hamburg-Nord,DE,HH,,
Hamburg-Mitte,DE,HH,,
Hamburg-Harburg,DE,HH,,
Hamburg-Eimsbüttel,DE,HH,,
Hamburg-Eidelstedt,DE,HH,,
Hamburg-Bergedorf,DE,HH,,
Hamburg-Altona,DE,HH,,
Hamburg Poppenbüttel,DE,HH,,
Hamburg Ottensen,DE,HH,,
Hamburg Neuwerk,DE,HH,,
Hamburg Neustadt,DE,HH,,
Hamburg Kleiner Grasbrook,DE,HH,,
Hamburg Hammerbrook,DE,HH,,
Hamburg Blankenese,DE,HH,,
Hamburg Altstadt,DE,HH,,
Hamburg Altona-Altstadt,DE,HH,,
Hamburg,DE,HH,53.5533,9.9925
Groß Borstel,DE,HH,,
Fuhlsbüttel,DE,HH,,
Fischbek,DE,HH,,
Finkenwerder,DE,HH,,
Eppendorf,DE,HH,,
Bramfeld,DE,HH,,
Blankenese,DE,HH,,
Billbrook,DE,HH,,
Berne,DE,HH,,
Alstertal,DE,HH,,
Alsterdorf,DE,HH,,
Allermöhe,DE,HH,,
Zwingenberg,DE,HE,,
Zierenberg,DE,HE,,
Wöllstadt,DE,HE,,
Wolfhagen,DE,HE,,
Wölfersheim,DE,HE,,
Witzenhausen,DE,HE,51.3423,9.8535
Willingen (Upland),DE,HE,,
Willingen,DE,HE,,
Wildeck,DE,HE,,
Wiesbaden,DE,HE,50.0846,8.2423
Wetzlar,DE,HE,50.5524,8.499
Wetteraukreis,DE,HE,,
Wetter,DE,HE,,
Wettenberg,DE,HE,,
Westuffeln,DE,HE,,
Weiterstadt,DE,HE,49.9058,8.5827
Weinbach,DE,HE,,
Weimar (Lahn),DE,HE,,
Weimar,DE,HE,,
Weilmünster,DE,HE,,
Weilburg,DE,HE,,
Wehrheim,DE,HE,,
Wehretal,DE,HE,,
Wartenberg,DE,HE,,
Wanfried,DE,HE,,
Walluf,DE,HE,,
Waldeck,DE,HE,,
Waldbrunn (Westerwald),DE,HE,,
Waldbrunn,DE,HE,,
Wald-Michelbach,DE,HE,,
Wächtersbach,DE,HE,,
Wabern,DE,HE,,
Volkmarsen,DE,HE,,
Vöhl,DE,HE,,
Vogelsbergkreis,DE,HE,,
Villingen,DE,HE,,
Viernheim,DE,HE,49.5383,8.5771
Verkehrsflughafen Frankfurt am Main,DE,HE,,
Vellmar,DE,HE,51.3626,9.469
Usingen,DE,HE,,
Twistetal,DE,HE,,
Trebur,DE,HE,,
Taunusstein,DE,HE,50.14,8.1412
Tann,DE,HE,,
Sulzbach (Taunus),DE,HE,,
Sulzbach,DE,HE,,
Stockstadt am Rhein,DE,HE,,
Steinbach (Taunus),DE,HE,,
Steinbach,DE,HE,,
Steinau an der Straße,DE,HE,,
Steffenberg,DE,HE,,
Staufenberg,DE,HE,,
Stadtallendorf,DE,HE,50.8306,9.0134
Spangenberg,DE,HE,,
Sontra,DE,HE,,
Solms,DE,HE,,
Söhrewald,DE,HE,,
Sinntal,DE,HE,,
Sinn,DE,HE,,
Selters (Taunus),DE,HE,,
Selters,DE,HE,,
Seligenstadt,DE,HE,50.0445,8.974
Seeheim-Jugenheim,DE,HE,49.7683,8.6447
Schwarzenborn,DE,HE,,
Schwalmtal,DE,HE,,
Schwalmstadt,DE,HE,50.9128,9.1861
Schwalbach am Taunus,DE,HE,,
Schrecksbach,DE,HE,,
Schotten,DE,HE,,
Schöneck,DE,HE,,
Schöffengrund,DE,HE,,
Schmitten,DE,HE,,
Schlüchtern,DE,HE,50.3477,9.5232
Schlitz,DE,HE,,
Schlangenbad,DE,HE,,
Schenklengsfeld,DE,HE,,
Schauenburg,DE,HE,,
Schaafheim,DE,HE,,
Sankt Georgen,DE,HE,,
Rüsselsheim,DE,HE,49.9948,8.4105
Runkel,DE,HE,,
Rüdesheim am Rhein,DE,HE,,
Rothenberg,DE,HE,,
Rotenburg an der Fulda,DE,HE,,
Roßdorf,DE,HE,,
Rosbach vor der Höhe Ober-Rosbach,DE,HE,,
Rosbach vor der Höhe,DE,HE,,
Ronshausen,DE,HE,,
Rodgau,DE,HE,50.0256,8.8854
Rödermark,DE,HE,49.9776,8.8281
Rodenbach,DE,HE,,
Rimbach,DE,HE,,
Riedstadt,DE,HE,49.8355,8.4972
Rhein-Main-Gebiet,DE,HE,,
Reiskirchen,DE,HE,,
Reinheim,DE,HE,49.8321,8.8337
Reichelsheim,DE,HE,,
Rauschenberg,DE,HE,,
Raunheim,DE,HE,,
Rasdorf,DE,HE,,
Ranstadt,DE,HE,,
Poppenhausen,DE,HE,,
Pohlheim,DE,HE,50.5376,8.7498
Philippsthal (Werra),DE,HE,,
Philippsthal,DE,HE,,
Pfungstadt,DE,HE,49.8038,8.5985
Petersberg,DE,HE,,
Otzberg,DE,HE,,
Ortenberg,DE,HE,,
Offenbach,DE,HE,50.1054,8.7658
Oestrich-Winkel,DE,HE,,
Oberursel,DE,HE,50.201,8.5836
Obertshausen,DE,HE,50.0697,8.8468
Obernburg,DE,HE,,
Oberaula,DE,HE,,
Ober-Roden,DE,HE,,
Ober-Ramstadt,DE,HE,49.8293,8.7472
Ober-Mörlen,DE,HE,,
Niestetal,DE,HE,,
Niedernhausen,DE,HE,,
Niederdorfelden,DE,HE,,
Niederaula,DE,HE,,
Nieder Weisel,DE,HE,,
Nieder Eschbach,DE,HE,,
Nidderau,DE,HE,50.238,8.8651
Niddatal,DE,HE,,
Nidda,DE,HE,50.4128,9.0082
Neustadt (Hessen),DE,HE,,
Neustadt,DE,HE,,
Neukirchen,DE,HE,,
Neuhof,DE,HE,,
Neuental,DE,HE,,
Neuenstein (Hessen),DE,HE,,
Neuenstein,DE,HE,,
Neu-Eichenberg,DE,HE,,
Neu-Anspach,DE,HE,50.2932,8.5109
Neu Isenburg,DE,HE,50.0565,8.6951
Nentershausen,DE,HE,,
Naumburg,DE,HE,,
Nauheim,DE,HE,,
NA,DE,HE,,
Münzenberg,DE,HE,,
Münster,DE,HE,,
Münchhausen,DE,HE,,
Mühltal,DE,HE,,
Mühlheim am Main,DE,HE,50.1199,8.8309
Mücke,DE,HE,,
Mossautal,DE,HE,,
Mörlenbach,DE,HE,,
Mörfelden-Walldorf,DE,HE,49.9743,8.569
Mörfelden,DE,HE,,
Mittenaar,DE,HE,,
Michelstadt,DE,HE,49.6771,9.0051
Messel,DE,HE,,
Merenberg,DE,HE,,
Mengerskirchen,DE,HE,,
Melsungen,DE,HE,,
Meinhard,DE,HE,,
Marburg an der Lahn,DE,HE,,
Malsfeld,DE,HE,,
Mainzlar,DE,HE,,
Mainz-Kastel,DE,HE,,
Mainz Kostheim,DE,HE,,
Maintal,DE,HE,50.1514,8.8314
Mainhausen,DE,HE,,
Main-Kinzig-Kreis,DE,HE,,
Ludwigsau,DE,HE,,
Lorsch,DE,HE,,
Lollar,DE,HE,,
Löhnberg,DE,HE,,
Lohfelden,DE,HE,,
Linsengericht,DE,HE,,
Lindenfels,DE,HE,,
Linden,DE,HE,,
Limburg an der Lahn,DE,HE,50.3877,8.0629
Liederbach am Taunus,DE,HE,,
Liederbach,DE,HE,,
Lieblos,DE,HE,,
Lichtenfels,DE,HE,,
Lich,DE,HE,,
Leun,DE,HE,,
Lautertal,DE,HE,,
Lauterbach,DE,HE,,
Laubach,DE,HE,,
Langgöns,DE,HE,,
Langenselbold,DE,HE,,
Langen,DE,HE,49.9867,8.6667
Landkreis Offenbach,DE,HE,,
Lampertheim,DE,HE,49.5948,8.4659
Lahntal,DE,HE,,
Lahnau,DE,HE,,
Lahn-Dill-Kreis,DE,HE,,
Künzell,DE,HE,50.5441,9.7162
Kronberg im Taunus,DE,HE,,
Kronberg,DE,HE,50.1795,8.511
Kriftel,DE,HE,,
Körle,DE,HE,,
Korbach,DE,HE,51.2742,8.8754
Königstein im Taunus,DE,HE,50.1821,8.4682
Königstädten,DE,HE,,
Knüllwald,DE,HE,,
Kirchheim,DE,HE,,
Kirchhain,DE,HE,50.821,8.9207
Kiedrich,DE,HE,,
Kelsterbach,DE,HE,,
Kelkheim (Taunus),DE,HE,50.141,8.4474
Kaufungen,DE,HE,,
Kassel,DE,HE,51.3118,9.4912
Karben,DE,HE,50.2375,8.7721
Kalbach,DE,HE,,
Jossgrund,DE,HE,,
Immenhausen,DE,HE,,
Idstein,DE,HE,50.2208,8.2676
Hüttenberg,DE,HE,,
Hünstetten,DE,HE,,
Hungen,DE,HE,,
Hünfelden,DE,HE,,
Hünfeld,DE,HE,50.6746,9.764
Hosenfeld,DE,HE,,
Homberg (Ohm),DE,HE,,
Homberg (Efze),DE,HE,,
Homberg,DE,HE,,
Hohenstein,DE,HE,,
Hohenroda,DE,HE,,
Hofheim am Taunus,DE,HE,50.086,8.4476
Hofgeismar,DE,HE,51.4923,9.3829
Hofbieber,DE,HE,,
Höchst im Odenwald,DE,HE,,
Hochheim am Main,DE,HE,50.0139,8.3531
Hirschhorn,DE,HE,,
Hilders,DE,HE,,
Heusenstamm,DE,HE,50.0594,8.8024
Heuchelheim,DE,HE,,
Hessisch Lichtenau,DE,HE,,
Heringen (Werra),DE,HE,,
Heringen,DE,HE,,
