"","date","companyId","jobId","country","stateProvince","city","avgOverallRating","numReviews","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","salaryCurrency","jobLanguage","supervisingJob","licenseRequiredJob","educationRequirement","jobAgeDays","clicks","localClicks"
"9240",2016-11-16,"company06669","job0008821","US","NY","New York",0,NA,NA,"marketing manager","marketing",1239,225,4,69900,NA,"EN",0,0,"None",40,53,6
"9241",2016-11-16,"company01675","job0008822","US","NY","Rochester",4,613,"EDUCATION_AND_SCHOOLS","human resources coordinator","hr",3158,515,3,42000,NA,"EN",0,0,"Higher education",39,19,9
"9242",2016-11-16,"company06670","job0008823","US","NY","New York",0,NA,NA,"soccer coach","sports",2828,555,NA,26100,NA,"EN",0,0,"None",36,25,1
"9243",2016-11-16,"company06671","job0008824","US","WA","Redmond",0,NA,NA,"graphic designer","media",2864,452,2,60900,NA,"EN",0,0,"Higher education",35,18,18
"9244",2016-11-16,"company00182","job0008825","US","CA","Los Angeles",2.3,96,NA,"freelance copywriter","marketing",660,190,3,54700,NA,"EN",0,0,"None",36,3,1
"9245",2016-11-16,"company02041","job0008826","US","TX","Dallas",0,NA,NA,"pc technician","install",572,100,NA,41200,NA,"EN",0,0,"None",35,23,3
"9246",2016-11-16,"company06672","job0008827","US","MA","Springfield",3.7,93,NA,"membership sales","sales",2679,353,NA,30200,NA,"EN",0,1,"High school",35,28,28
"9247",2016-11-16,"company01373","job0008828","US","KS","Kansas City",0,NA,"EDUCATION_AND_SCHOOLS","education specialist","service",1787,255,3,77100,NA,"EN",0,1,"Higher education",35,23,7
"9248",2016-11-16,"company06673","job0008829","US","MI","Novi",5,63,NA,"account specialist","sales",4635,622,5,68400,NA,"EN",1,0,"Higher education",34,22,3
"9249",2016-11-16,"company06674","job0008830","US","FL","Tampa",0,NA,NA,"phone banker","customer",1991,394,NA,22700,"USD","EN",0,0,"None",34,12,12
"9250",2016-11-16,"company06675","job0008831","US","FL","Daytona Beach",3.3,92,NA,"claims processor","insurance",2572,448,4,36300,NA,"EN",0,1,"High school",34,11,2
"9251",2016-11-16,"company06676","job0008832","US","VA","Madison Heights",3.7,106,"FOOD_AND_BEVERAGES","operator","install",2382,401,NA,26500,NA,"EN",1,1,"High school",34,14,3
"9252",2016-11-16,"company01427","job0008833","US","VA","Alexandria",3.5,132,"RETAIL","brand ambassador","marketing",3241,505,NA,22100,NA,"EN",0,0,"High school",33,30,1
"9253",2016-11-16,"company06677","job0008834","US","FL","Hallandale Beach",3.4,59,"BANKS_AND_FINANCIAL_SERVICES","retail banker","customer",4094,585,1,29700,NA,"EN",0,0,"High school",32,5,2
"9254",2016-11-16,"company00723","job0008835","US","IN","Muncie",0,90,NA,"logistics associate","retail",649,165,NA,20700,NA,"EN",0,0,"None",31,13,12
"9255",2016-11-16,"company06678","job0008836","US","GA","Cumming",3,67,NA,"preschool teacher","childcare",1527,225,NA,23200,NA,"EN",0,0,"None",30,17,17
"9256",2016-11-16,"company06679","job0008837","US","NY","New York",0,NA,NA,"unit supervisor","management",3015,504,NA,38800,NA,"EN",0,1,"Higher education",29,9,3
"9257",2016-11-16,"company06680","job0008838","US","NY","Schenectady",0,NA,NA,"technologist","medtech",1817,317,NA,39800,NA,"EN",0,1,"High school",29,23,3
"9258",2016-11-16,"company06681","job0008839","DE","SL","Lebach",1,76,NA,NA,NA,1943,295,NA,28900,NA,"DE",NA,NA,NA,29,26,3
"9259",2016-11-16,"company03703","job0008840","US","NC","Battleboro",3.4,64,NA,"custom protection officer","protective",4433,643,NA,22600,"USD","EN",0,1,"High school",28,25,1
"9260",2016-11-16,"company06682","job0008841","DE","BW","Konstanz",3.8,97,NA,"verkäufer","sales",2091,374,NA,22900,NA,"DE",NA,NA,NA,29,9,3
"9261",2016-11-16,"company06683","job0008842","US","OH","Brecksville",0,NA,NA,"trainer","education",4108,616,5,54900,NA,"EN",1,0,"Higher education",29,57,3
"9262",2016-11-16,"company04890","job0008843","US","OH","Sidney",3.2,42,NA,"truck driver","driver",540,135,NA,45800,"USD","EN",0,1,"None",28,27,3
"9263",2016-11-16,"company04307","job0008844","US","MT","Helena",3.7,230,"GOVERNMENT","counselor","service",7629,984,3,58300,"USD","EN",0,1,"Higher education",28,15,15
"9264",2016-11-16,"company06684","job0008845","DE","BY","München",4.2,33,NA,"vertriebsmitarbeiter","sales",1814,267,NA,26200,NA,"DE",NA,NA,NA,27,22,3
"9265",2016-11-16,"company06685","job0008846","US","CA","Modesto",3.4,159,"REAL_ESTATE","leasing consultant","realestate",3650,613,NA,27800,NA,"EN",0,1,"High school",28,21,0
"9266",2016-11-16,"company06686","job0008847","US","NY","Glenmont",3.5,9,NA,"stocker","warehouse",832,219,NA,23000,NA,"EN",0,0,"None",27,29,2
"9267",2016-11-16,"company06687","job0008848","CA","AB","Calgary",2.6,64,NA,"junior payroll administrator","accounting",2922,488,NA,43700,NA,"EN",0,1,"None",26,24,7
"9268",2016-11-16,"company06688","job0008849","US","IN",NA,3,101,NA,"correctional officer","protective",13524,1886,NA,34000,NA,"EN",0,1,"High school",27,29,3
"9269",2016-11-16,"company04301","job0005388","US","VA","Charlottesville",0,NA,NA,"recreation leader","service",2569,409,0.5,22500,"USD","EN",0,0,"High school",27,14,3
"9270",2016-11-16,"company01646","job0008850","US","GA","Swainsboro",3.5,48,NA,NA,NA,782,210,NA,18700,NA,"EN",0,0,"None",26,12,0
"9271",2016-11-16,"company06689","job0008851","US","NM","Belen",3.2,118,NA,"caregiver","care",1004,145,NA,25300,NA,"EN",0,1,"None",26,21,10
"9272",2016-11-16,"company06690","job0008852","US","MA","Cape Cod",0,NA,NA,"web designer","media",327,51,5,48100,"USD","EN",0,0,"None",26,10,2
"9273",2016-11-16,"company06538","job0008853","US","NC","Greenville",0,NA,NA,"registered nurse","mednurse",2679,358,NA,62100,NA,"EN",0,1,"None",25,23,1
"9274",2016-11-16,"company06691","job0008854","CA","ON","Perth",5,19,NA,"produce manager","retail",897,232,NA,34000,NA,"EN",0,0,"None",26,31,3
"9275",2016-11-16,"company01185","job0008855","CA","BC","Vancouver",3.9,NA,NA,"mental health technician","medtech",3769,609,2,49700,"CAD","EN",0,1,"None",25,12,6
"9276",2016-11-16,"company04915","job0006270","CA","AB","St. Albert",4.8,105,NA,"childcare assistant","childcare",207,87,NA,37600,NA,"EN",0,0,"None",25,29,0
"9277",2016-11-16,"company01894","job0008856","US","OH","Cleveland",3.9,129,NA,"it support","techhelp",5062,724,8,75100,NA,"EN",0,1,"Higher education",24,20,2
"9278",2016-11-16,"company01645","job0006093","US","GA","Albany",3.4,10598,"RETAIL","customer service representative","customer",2270,375,NA,17700,NA,"EN",0,0,"High school",24,30,11
"9279",2016-11-16,"company06692","job0008857","US","TN","Lynchburg",4.5,62,NA,"custodian","sanitation",116,38,NA,37300,NA,"EN",0,0,"None",23,24,2
"9280",2016-11-16,"company06693","job0008858","US","CT","Danbury",0,NA,NA,"clinician","medtech",2142,311,NA,43300,NA,"EN",0,1,"Higher education",23,3,1
"9281",2016-11-16,"company06694","job0008859","CA","QC","Lachine",0,NA,NA,"technicien de maintenance","install",3417,583,NA,0,NA,"FR",NA,NA,NA,23,24,1
"9282",2016-11-16,"company06695","job0008860","US","TX","Austin",0,NA,NA,NA,NA,696,92,NA,28000,NA,"EN",0,1,"High school",22,6,2
"9283",2016-11-16,"company06696","job0008861","US","VA","Fredericksburg",3.4,76,NA,"merchandiser","retail",1468,284,NA,17900,NA,"EN",0,0,"None",22,27,9
"9284",2016-11-16,"company06697","job0008862","US","MN","Bloomington",0,NA,NA,"senior title examiner","legal",2008,365,5,47900,NA,"EN",0,0,"High school",22,18,3
"9285",2016-11-16,"company06698","job0008863","US","TX","Houston",0,NA,NA,"front desk manager","admin",1108,202,2,26900,NA,"EN",1,1,"High school",22,24,14
"9286",2016-11-16,"company00265","job0008864","CA","ON","North York",0,NA,NA,"merchandise manager","retail",3596,568,NA,48000,NA,"EN",1,0,"None",23,17,1
"9287",2016-11-16,"company06699","job0008865","US","MI","Sparta",0,NA,NA,"team manager","management",2191,337,NA,31000,"USD","EN",0,1,"None",23,9,2
"9288",2016-11-16,"company06700","job0008866","US","NY","Long Island",0,NA,NA,"mathematics teacher","education",330,90,NA,43300,NA,"EN",0,1,"None",22,30,3
"9289",2016-11-16,"company03929","job0008867","US","SC","Duncan",3.5,NA,NA,"customer service representative","customer",5831,878,3,33300,NA,"EN",0,0,"Higher education",21,36,2
"9290",2016-11-16,"company04772","job0008868","US","OR","Beaverton",3.5,81,NA,"district manager","management",10959,1573,NA,71800,NA,"EN",1,0,"None",21,22,8
"9291",2016-11-16,"company00090","job0005038","US","IN","Fishers",0,NA,NA,"fisher","agriculture",712,225,NA,21700,NA,"EN",0,0,"None",21,21,3
"9292",2016-11-16,"company00513","job0008869","US","VA","Norfolk",3.9,501,"HEALTH_CARE","operations coordinator","admin",1524,184,2,33500,NA,"EN",0,0,"High school",21,36,7
"9293",2016-11-16,"company06701","job0008870","US","NY","New York",0,NA,NA,"help desk analyst","techhelp",3636,527,3,52400,NA,"EN",0,0,"None",21,14,3
"9294",2016-11-16,"company06702","job0008871","US","AZ","Phoenix",0,NA,NA,"production worker","manufacturing",2898,424,NA,23900,NA,"EN",0,0,"None",20,12,1
"9295",2016-11-16,"company06703","job0008872","US","WA","Kirkland",0,NA,NA,"web developer","techsoftware",603,146,3,88200,NA,"EN",0,0,"Higher education",20,7,1
"9296",2016-11-16,"company06704","job0008873","US","VA","Lorton",3.9,26,"CONSULTING_AND_BUSINESS_SERVICES","lineman","install",2451,472,0,27200,NA,"EN",0,1,"High school",20,4,3
"9297",2016-11-16,"company01006","job0008874","US","NJ","Neptune City",3.7,27,NA,"technician","install",1609,279,3,43100,NA,"EN",0,1,"Higher education",19,4,3
"9298",2016-11-16,"company06705","job0008875","DE","BY","Gersthofen",0,NA,NA,"service ingenieur","install",1825,294,NA,42500,NA,"DE",NA,NA,NA,19,6,6
"9299",2016-11-16,"company06706","job0008876","US","NY","New York",4.4,103,"ORGANIZATION","porter","hospitality",1273,208,NA,23600,NA,"EN",0,0,"High school",19,134,20
"9300",2016-11-16,"company06707","job0008877","US","NJ","Kendall Park",0,NA,NA,"nurse practitioner","mednurse",1460,198,3,106000,NA,"EN",0,1,"None",18,15,3
"9301",2016-11-16,"company06708","job0008878","US","VA","Chantilly",4,63,NA,"installer","install",4299,627,NA,61300,NA,"EN",0,0,"None",18,23,3
"9302",2016-11-16,"company06709","job0008879","US","CA","Irvine",0,NA,NA,"automation engineer","techsoftware",4383,639,5,78400,NA,"EN",0,1,"Higher education",17,30,10
"9303",2016-11-16,"company04955","job0006330","DE","NW","Köln",0,NA,NA,"gesundheits- krankenpfleger","mednurse",2183,392,NA,23000,NA,"DE",NA,NA,NA,16,26,11
"9304",2016-11-16,"company02663","job0008880","CA","ON","Cobourg",3.4,54,NA,"retail sales associate","retail",1856,294,NA,25900,NA,"EN",0,0,"None",15,27,2
"9305",2016-11-16,"company06710","job0008881","US","IN","Indianapolis",0,NA,NA,"food service worker","food",1093,194,NA,18100,NA,"EN",0,1,"High school",16,45,20
"9306",2016-11-16,"company06711","job0008882","US","HI","Honolulu",0,NA,NA,NA,NA,110,101,NA,41700,NA,"EN",0,0,"None",16,10,3
"9307",2016-11-16,"company06712","job0008883","US","TX","Canton",2.1,133,NA,"office manager","admin",3383,562,3,40700,NA,"EN",0,0,"None",16,56,8
"9308",2016-11-16,"company06713","job0008884","CA","BC","North Vancouver",3.9,68,"RESTAURANTS_TRAVEL_AND_LEISURE","operations associate","admin",2784,499,NA,26000,NA,"EN",0,0,"0",16,23,0
"9309",2016-11-16,"company00147","job0008885","US","UT","West Valley City",3.8,58,NA,"sales consultant","sales",4285,682,0.5,51900,"USD","EN",0,0,"1",15,12,1
"9310",2016-11-16,"company03308","job0007774","US","CA","Valencia",3.4,42,NA,"senior technician","install",2258,398,2,36300,NA,"EN",0,1,"1",15,24,15
"9311",2016-11-16,"company06714","job0008886","US","PA","Kennett Square",4,12,NA,"project manager","project",2769,399,3,53300,NA,"EN",1,0,"High school",15,20,1
"9312",2016-11-16,"company00052","job0008887","US","PA","Philadelphia",3.4,72,NA,"security officer","protective",4821,802,NA,17800,NA,"EN",0,1,"1",14,11,2
"9313",2016-11-16,"company03332","job0008888","US","FL","Lutz",3.4,82,NA,"project engineer","project",2294,374,2,69100,NA,"EN",0,0,"2",14,15,0
"9314",2016-11-16,"company06715","job0008889","US","FL","Clearwater",0,NA,NA,NA,NA,141,47,NA,38500,NA,"EN",0,0,"0",14,39,9
"9315",2016-11-16,"company06716","job0008890","US","KS","Chanute",0,NA,NA,"director","management",3734,538,2,67200,NA,"EN",1,0,"2",13,19,1
"9316",2016-11-16,"company06717","job0008891","US","GA","Atlanta",3.3,22,NA,"truck driver","driver",1272,241,NA,55500,NA,"EN",0,0,"0",14,19,6
"9317",2016-11-16,"company00863","job0008892","US","GA","Macon",3.5,NA,"RESTAURANTS_TRAVEL_AND_LEISURE","food service worker","food",3091,517,NA,20700,NA,"EN",0,0,"None",14,42,12
"9318",2016-11-16,"company06718","job0008893","US","TX","Grapevine",0,NA,NA,NA,NA,1413,297,NA,19600,NA,"EN",0,0,"1",14,64,0
"9319",2016-11-16,"company00036","job0008894","US","TN","Kingsport",0,NA,NA,"sales assistant","sales",2146,288,1,29800,NA,"EN",0,0,"2",13,14,0
"9320",2016-11-16,"company06719","job0008895","US","FL","Saint Augustine Beach",0,NA,NA,"room attendant","sanitation",379,65,NA,27300,NA,"EN",0,0,"None",13,4,0
"9321",2016-11-16,"company06720","job0008896","US","CA","Pasadena",4.7,37,NA,"structural engineer","engcivil",4005,552,3,105900,NA,"EN",0,0,"Higher education",14,47,0
"9322",2016-11-16,"company06721","job0008897","US","PA","Scranton",4.1,87,NA,"senior mechanic","install",2179,371,NA,37500,NA,"EN",0,0,"High school",13,36,12
"9323",2016-11-16,"company06722","job0008898","US","CA","Pico Rivera",3.5,2,NA,"grocery associate","retail",195,38,NA,21100,NA,"EN",0,0,"0",13,41,11
"9324",2016-11-16,"company06723","job0008899","US","KY","La Center",0,NA,NA,"retail merchandiser","retail",2058,399,1,20300,NA,"EN",0,0,"0",13,25,1
"9325",2016-11-16,"company01009","job0008900","US","OH","Cincinnati",3.9,104,NA,"packager","manufacturing",2749,430,2,30100,NA,"EN",0,0,"1",13,11,2
"9326",2016-11-16,"company05703","job0007416","CA","ON","Toronto",0,NA,NA,"in home caregiver","care",1485,225,NA,24400,"CAD","EN",0,0,"High school",13,49,19
"9327",2016-11-16,"company06724","job0008901","US","OH","Cleveland",3,53,NA,"manager","management",1498,260,NA,31400,NA,"EN",0,0,"High school",13,7,0
"9328",2016-11-16,"company06725","job0008902","US","TX","Kyle",3.3,188,"RETAIL","merchandiser","retail",3242,535,NA,17400,NA,"EN",0,0,"0",13,47,14
"9329",2016-11-16,"company02401","job0008903","US","CA","San Mateo",3.5,109,"REAL_ESTATE","director of communications","marketing",3514,579,8,93600,NA,"EN",1,0,"Higher education",13,24,3
"9330",2016-11-16,"company06726","job0008904","US","MN","Minneapolis",2.9,92,"REAL_ESTATE","paralegal","legal",9883,1371,2,47200,NA,"EN",0,0,"2",13,21,9
"9331",2016-11-16,"company04453","job0008905","US","FL","Cape Coral",0,NA,NA,"registered nurse - pacu","mednurse",2538,363,2,73400,NA,"EN",0,1,"0",12,18,3
"9332",2016-11-16,"company06727","job0008906","US","WA","Vancouver",0,NA,NA,"dishwasher","food",1212,200,NA,21600,NA,"EN",0,0,"0",12,15,12
"9333",2016-11-16,"company06728","job0008907","US","MD","Baltimore",3,39,NA,"business consultant","management",3466,503,5,81200,NA,"EN",1,0,"Higher education",12,8,5
"9334",2016-11-16,"company06729","job0008908","US","CA","Mountain View",4.2,79,NA,"computer scientist","science",2817,432,5,108500,NA,"EN",0,0,"2",12,19,2
"9335",2016-11-16,"company06730","job0008909","US","TX","Houston",0,NA,NA,"senior counsel","legal",2928,490,3,76100,NA,"EN",0,0,"Higher education",12,31,16
"9336",2016-11-16,"company06731","job0008910","US","UT","South Jordan",0,NA,NA,"client services specialist","admin",966,133,NA,30100,NA,"EN",0,0,"Higher education",11,14,1
"9337",2016-11-16,"company06732","job0008911","US","CO","Denver",0,NA,NA,"sales assistant","sales",2241,421,NA,27700,NA,"EN",0,0,"0",12,22,15
"9338",2016-11-16,"company00382","job0008912","US","MA","Braintree",0,NA,NA,"home health aide","mednurse",3124,539,NA,20900,NA,"EN",0,1,"1",11,25,1
"9339",2016-11-16,"company06733","job0008913","US","OH","Wooster",4.7,13,NA,"bilingual customer service associate","customer",1599,299,1.5,38800,NA,"EN",0,0,"2",11,23,1
"9340",2016-11-16,"company06734","job0008914","CA","BC","Vancouver",0,NA,NA,"pediatrician","meddr",2494,414,NA,86200,NA,"EN",0,1,"0",11,22,1
"9341",2016-11-16,"company00557","job0008915","US","MO","St. Louis",0,NA,NA,"behavioral health manager","therapy",1616,297,NA,54100,NA,"EN",0,1,"Higher education",11,7,1
"9342",2016-11-16,"company06735","job0008916","US","MS","Jackson",0,NA,NA,"registered nurse - admissions","mednurse",7072,1073,NA,36100,NA,"EN",1,1,"None",10,24,2
"9343",2016-11-16,"company06736","job0008917","US","CA","Dana Point",0,NA,NA,"maintenance person","install",1379,313,NA,24400,NA,"EN",0,0,"1",9,18,3
"9344",2016-11-16,"company06737","job0008918","US","VA","Alexandria",0,NA,NA,"change manager","management",4485,610,3,74900,NA,"EN",1,0,"Higher education",9,9,1
"9345",2016-11-16,"company06738","job0008919","US","CA","La Jolla",3.7,111,NA,"client manager","management",4144,674,NA,46500,NA,"EN",0,0,"0",9,31,0
"9346",2016-11-16,"company06739","job0008920","US","CA","Oxnard",0,NA,NA,NA,NA,114,53,NA,40800,NA,"EN",0,0,"0",9,40,25
"9347",2016-11-16,"company00096","job0008921","US","TX","Abilene",0,NA,NA,"senior customer service representative","customer",2169,350,0.5,22800,NA,"EN",0,1,"2",8,8,3
"9348",2016-11-16,"company06740","job0008922","US","IL","Chicago",0,NA,NA,"research assistant","science",2823,446,NA,25500,NA,"EN",0,0,"1",8,78,31
"9349",2016-11-16,"company06741","job0008923","US","OH","Independence",3.6,72,"RESTAURANTS_TRAVEL_AND_LEISURE","restaurant manager","food",3255,484,NA,26000,NA,"EN",1,0,"None",8,18,3
"9350",2016-11-16,"company06742","job0008924","DE","NW","Bonn",0,NA,NA,"verkäufer","sales",564,175,NA,22600,NA,"DE",NA,NA,NA,8,47,20
"9351",2016-11-16,"company00274","job0008925","US","MD","Cockeysville",3.8,4,NA,"private banker","finance",5334,820,2,34000,NA,"EN",0,1,"0",8,29,3
"9352",2016-11-16,"company06743","job0008926","US","FL","Jacksonville",0,NA,NA,"senior quality assurance inspector","manufacturing",3324,502,2,47200,NA,"EN",0,1,"High school",8,43,4
"9353",2016-11-16,"company06090","job0007973","US","FL","Lake Mary",3.6,82,NA,"senior collector","customer",1683,242,3,27600,NA,"EN",0,0,"1",8,47,3
"9354",2016-11-16,"company06744","job0008927","US","NJ","Roseland",3.7,23,NA,"claims specialist","insurance",4283,600,NA,69000,"USD","EN",0,0,"Higher education",8,24,1
"9355",2016-11-16,"company04012","job0008928","US","MN","Chaska",3.8,NA,NA,"merchandiser","retail",2979,490,NA,27900,NA,"EN",0,1,"0",8,9,3
"9356",2016-11-16,"company06745","job0008929","DE","NI","Oldenburg",4,36,NA,"verkäufer","sales",3983,656,NA,19900,NA,"DE",NA,NA,NA,7,28,25
"9357",2016-11-16,"company06213","job0008149","US","OH","Dublin",4.5,113,"INTERNET_AND_SOFTWARE","network engineer","techhelp",4050,577,0,86500,"USD","EN",0,0,"2",7,6,1
"9358",2016-11-16,"company06746","job0008930","US","FL","Cutler Bay",0,NA,NA,"babysitter/nanny","childcare",201,86,NA,25700,"USD","EN",0,0,"0",7,21,2
"9359",2016-11-16,"company06747","job0008931","CA","ON","Mississauga",0,NA,NA,"handler","warehouse",1328,255,NA,26700,NA,"EN",0,0,"None",7,54,17
"9360",2016-11-16,"company01371","job0008932","US","NH","Nashua",3.7,101,NA,"assistant manager","management",4424,695,0,38900,NA,"EN",1,0,"2",6,49,20
"9361",2016-11-16,"company04146","job0008933","US","NY","Beacon",2.9,195,"HEALTH_CARE","biomedical technician","medtech",983,128,3,44600,NA,"EN",0,1,"None",6,11,1
"9362",2016-11-16,"company01724","job0008934","US","TX","Sweetwater",0,NA,NA,"assistant manager","management",3200,492,0.5,30400,NA,"EN",1,0,"None",6,16,16
"9363",2016-11-16,"company01724","job0008935","US","MS","Ocean Springs",0,NA,NA,"cook","food",2037,341,NA,18400,NA,"EN",0,0,"0",6,19,0
"9364",2016-11-16,"company00505","job0008936","DE","TH","Hermsdorf",0,NA,NA,"mechaniker","manufacturing",2168,315,NA,25800,NA,"DE",NA,NA,NA,6,19,1
"9365",2016-11-16,"company06748","job0008937","DE","SH","Geesthacht",0,NA,NA,NA,NA,899,128,NA,23300,NA,"DE",NA,NA,NA,6,41,1
"9366",2016-11-16,"company06749","job0008938","US","UT","Ogden",0,NA,NA,"babysitter/nanny","childcare",656,221,NA,20700,"USD","EN",0,0,"0",6,19,0
"9367",2016-11-16,"company06750","job0008939","DE","BE","Berlin",0,NA,NA,NA,NA,1604,303,NA,23800,NA,"DE",NA,NA,NA,5,24,1
"9368",2016-11-16,"company04460","job0008940","US","KS","Overland Park",3.4,62,"HEALTH_CARE",NA,NA,1381,229,NA,57700,NA,"EN",0,1,"0",6,20,2
"9369",2016-11-16,"company06751","job0008941","US","VA","Virginia Beach",2.8,52,NA,"buyer","retail",4427,645,NA,45100,NA,"EN",1,0,"None",6,64,10
"9370",2016-11-16,"company06752","job0008942","CA","BC","Maple Ridge",4,46,NA,"in home caregiver","care",931,133,NA,24400,"CAD","EN",0,1,"High school",5,16,6
"9371",2016-11-16,"company06753","job0008943","US","MD","Baltimore",0,NA,NA,"nursing assistant","mednurse",721,106,NA,23400,NA,"EN",0,1,"High school",6,97,47
"9372",2016-11-16,"company06754","job0008944","US","NC","Cary",2.5,70,NA,"software test engineer","techsoftware",559,122,2,94300,NA,"EN",0,0,"0",5,10,1
"9373",2016-11-16,"company06755","job0008945","US","GA","Blackshear",0,NA,NA,"wireless sales consultant","sales",4297,638,1,42100,NA,"EN",0,0,"0",5,33,11
"9374",2016-11-16,"company06756","job0008946","CA","NS",NA,3.4,45,NA,"server","food",2757,444,NA,32400,NA,"EN",0,1,"0",5,8,2
"9375",2016-11-16,"company00739","job0008947","US","TX","Corpus Christi",4,32,NA,"server","food",975,215,NA,22800,NA,"EN",0,0,"None",5,15,3
"9376",2016-11-16,"company06757","job0008948","US","SC","Charleston",0,NA,NA,"project manager","project",1302,245,5,70400,NA,"EN",1,1,"None",5,26,4
"9377",2016-11-16,"company02251","job0008949","US","IN","Saint John",3.6,42,NA,"team member","uncategorized",1154,234,NA,19100,NA,"EN",0,0,"0",5,7,7
"9378",2016-11-16,"company06758","job0008950","US","NC","Charlotte",0,NA,NA,"cook","food",2242,391,NA,19600,"USD","EN",0,0,"1",5,42,6
"9379",2016-11-16,"company06759","job0008951","US","TX","Houston",4.1,5,NA,"technical assistant","admin",2115,328,2,28000,NA,"EN",0,0,"1",5,188,65
"9380",2016-11-16,"company06760","job0008952","US","AZ","Flagstaff",0,NA,NA,"administrative assistant","admin",1867,306,2,27700,"USD","EN",0,0,"0",5,98,30
"9381",2016-11-16,"company06761","job0008953","US","FL","Wellington",0,NA,NA,"instructor","education",393,69,NA,50400,"USD","EN",0,0,"0",5,23,2
"9382",2016-11-16,"company06762","job0008954","US","TX","Houston",0,NA,NA,NA,NA,1298,213,3,41700,NA,"EN",0,0,"0",5,30,8
"9383",2016-11-16,"company06763","job0008955","US","CA","Tulare",0,NA,NA,"laboratory assistant","science",750,119,NA,25700,NA,"EN",0,0,"1",5,95,29
"9384",2016-11-16,"company06764","job0008956","US","MI","East Lansing",4.4,4,NA,NA,NA,3722,551,3,47600,NA,"EN",0,0,"2",4,2,2
"9385",2016-11-16,"company06765","job0008957","US","MA","Mansfield",0,NA,NA,"babysitter/nanny","childcare",823,215,NA,30900,"USD","EN",0,0,"0",4,43,4
"9386",2016-11-16,"company06766","job0008958","US","MN","Hopkins",0,NA,NA,"liaison","service",3893,633,NA,32500,NA,"EN",0,0,"1",3,24,1
"9387",2016-11-16,"company06767","job0008959","US","LA","New Orleans",0,NA,NA,"pantry chef","food",4464,704,NA,36600,NA,"EN",1,0,"0",3,27,3
"9388",2016-11-16,"company06768","job0008960","US","MO","Kansas City",3.2,126,"HEALTH_CARE",NA,NA,1100,229,2,29300,NA,"EN",0,1,"0",3,109,25
"9389",2016-11-16,"company06769","job0008961","US","MO","Kansas City",4,54,NA,"food runner","food",577,145,NA,26000,NA,"EN",0,0,"0",2,15,15
"9390",2016-11-16,"company06770","job0008962","US","OR","Portland",3.8,42,NA,"outpatient therapist","therapy",1071,200,3,82400,NA,"EN",0,1,"2",3,12,0
"9391",2016-11-16,"company06771","job0008963","DE","HE","Bad Orb",0,NA,NA,"techniker","install",1755,333,NA,30200,NA,"DE",NA,NA,NA,1,14,3
"9392",2016-11-16,"company06772","job0008964","US","TN","Franklin",0,NA,NA,"developer","techsoftware",750,171,5,91900,NA,"EN",0,0,"None",2,36,1
"9393",2016-11-16,"company06773","job0008965","US","KY","Louisville",0,NA,NA,"patient representative","medinfo",2123,383,NA,25300,NA,"EN",0,0,"1",2,51,3
"9394",2016-11-16,"company06774","job0008966","US","IL","Chicago",4.5,97,NA,NA,NA,80,25,NA,47300,NA,"EN",0,0,"0",2,25,18
"9395",2016-11-16,"company06775","job0008967","CA","ON","Mississauga",3.8,81,NA,"dispatcher","transport",425,85,2,30700,NA,"EN",0,0,"0",2,15,13
"9396",2016-11-16,"company06776","job0008968","US","LA","Baton Rouge",0,NA,NA,"supervisor","management",4437,655,NA,30800,NA,"EN",1,1,"1",2,60,14
"9397",2016-11-16,"company06777","job0008969","US","TX","Houston",2.9,69,NA,"security guard","protective",2499,413,NA,20900,"USD","EN",0,1,"1",2,127,78
"9398",2016-11-16,"company06778","job0008970","US","NJ","Manahawkin",2.7,136,NA,"mobile phlebotomist","medtech",3077,399,0.5,36300,NA,"EN",0,1,"High school",1,21,0
"9399",2016-11-16,"company02093","job0008971","US","CA","Goleta",0,16,NA,NA,NA,2329,420,NA,80100,NA,"EN",0,0,"2",1,20,1
"9400",2016-11-16,"company06779","job0008972","US","CO","Englewood",0,NA,NA,"database administrator","techhelp",1017,221,NA,63000,NA,"EN",0,0,"0",2,45,0
"9401",2016-11-16,"company06780","job0008973","DE","BY","München",0,NA,NA,"elektroingenieur","engelectric",2593,428,NA,50300,NA,"DE",NA,NA,NA,1,4,1
"9402",2016-11-16,"company06781","job0008974","DE","NW","Dortmund",5,96,NA,"trockenbauer","construction",414,70,NA,24000,NA,"DE",NA,NA,NA,1,19,2
"9403",2016-11-16,"company00211","job0008975","CA","QC","Montréal",3.8,NA,NA,"assembleur","manufacturing",1294,210,NA,0,"CAD","FR",NA,NA,NA,1,55,22
"9404",2016-11-16,"company06782","job0008976","US","CA","Redlands",0,NA,NA,"team member","uncategorized",1602,305,18,18800,NA,"EN",0,0,"High school",1,68,4
"9405",2016-11-16,"company06783","job0008977","US","TN","Nashville",0,NA,NA,"counter sales representative","retail",1832,328,1,40100,NA,"EN",0,0,"1",1,2,2
"9406",2016-11-16,"company06784","job0008978","US","IN","Indianapolis",3.3,101,NA,"general manager","management",4245,621,5,43500,NA,"EN",1,0,"1",1,22,11
"9407",2016-11-16,"company00723","job0008979","US","MN","Minneapolis",0,90,NA,"senior engineer","uncategorized",2107,302,2,122800,NA,"EN",0,0,"2",1,30,1
